Date,Open,High,Low,Close,Volume,MA_50,MA_200
2020-04-01,59.74204357498645,60.28008580485976,57.95584248192985,58.387245178222656,176218400,70.08790557861329,
2020-04-02,58.24909696369412,59.41485388495063,57.41537374318151,59.36153411865234,165934000,69.73881881713868,
2020-04-03,58.8453086351993,59.54815473789247,57.91706466077996,58.508426666259766,129880000,69.36527153015136,
2020-04-06,60.80842048337832,63.76764851271487,60.44003414092345,63.61254119873047,201820400,69.09825569152832,
2020-04-07,65.63140853862814,65.84953953078768,62.77154940088239,62.875762939453125,202887200,68.86176658630372,
2020-04-08,63.677979447206575,64.80011298883151,63.31201906395062,64.48504638671875,168895200,68.61519889831543,
2020-04-09,65.1224755019142,65.454509254812,64.15303043241806,64.95039367675781,161834800,68.3457805633545,
2020-04-13,65.02793942933454,66.33426997710056,64.4268809310659,66.22520446777344,131022800,68.10413078308106,
2020-04-14,67.8611424089209,69.86062249775517,67.38853506577631,69.56978607177734,194994800,67.99881446838378,
2020-04-15,68.44279864460466,69.39527634714266,68.0138220005389,68.9347915649414,131154400,67.88490837097169,
2020-04-16,69.64975084803966,69.84848877293005,68.43067451777503,69.4825210571289,157125200,67.73268058776856,
2020-04-17,68.99782307580948,69.5455618535008,67.1001303953059,68.53975677490234,215250000,67.54902503967286,
2020-04-20,67.36430914394938,68.26831182918983,67.09771030256397,67.11709594726562,130015200,67.31873359680176,
2020-04-21,66.95953507438317,67.19462567466853,64.32991524140354,65.0424575805664,180991600,67.06832572937012,
2020-04-22,66.31243213683946,67.35216356380498,65.97070941666404,66.9159164428711,116862400,66.84801933288574,
2020-04-23,66.86019877924598,68.28528415368396,66.61783752226751,66.6566162109375,124814400,66.63193046569825,
2020-04-24,67.18252643877639,68.5906443947667,67.13405124110245,68.58094787597656,126161200,66.41753776550293,
2020-04-27,68.29739917309554,68.96147404586024,67.84903676526578,68.62944030761719,117087600,66.2154091644287,
2020-04-28,69.09234652148788,69.27411747115775,67.42490722272382,67.51699829101562,112004800,65.99064338684082,
2020-04-29,69.0074974952581,70.20476224764936,68.8039150032608,69.73458099365234,137280800,65.83907066345215,
2020-04-30,70.27505285549175,71.38264533626065,69.8848548660731,71.20571899414062,183064000,65.69452613830566,
2020-05-01,69.37588119280264,72.46598594462179,69.27893820925557,70.05934143066406,240616800,65.54314704895019,
2020-05-04,70.08357196294459,71.1790416195539,69.39284125583244,71.05059051513672,133568000,65.44673561096191,
2020-05-05,71.51110890677606,72.95073530482605,71.36569067940447,72.11701202392578,147751200,65.44373039245606,
2020-05-06,72.81983355560175,73.49359729836429,72.43448019085427,72.86103820800781,142333600,65.50456260681152,
2020-05-07,73.48875908671029,73.9613663577404,73.18580760432597,73.61478424072266,115215200,65.55831794738769,
2020-05-08,74.27579824490549,75.42040745275091,73.94772346356687,75.366943359375,133838400,65.73984428405761,
2020-05-11,74.8736364220834,77.048636946995,74.66463767418456,76.55288696289062,145946400,65.94586494445801,
2020-05-12,77.23817575538389,77.6901917346119,75.55650039805452,75.67800903320312,162301200,66.01102607727051,
2020-05-13,75.85782927883679,76.78129923204625,73.68525458009285,74.76425170898438,200622400,66.103911819458,
2020-05-14,74.00120264720762,75.28433373358632,73.27700840131105,75.22357940673828,158929200,66.14093498229981,
2020-05-15,72.99024308175176,74.8250206182074,72.95621710200552,74.77884674072266,166348400,66.21666282653808,
2020-05-18,76.10571491448931,76.9149590881701,75.41311427356375,76.54071044921875,135178400,66.3464836883545,
2020-05-19,76.55773324993602,77.40586118201702,76.06684101530527,76.09843444824219,101729600,66.57826698303222,
2020-05-20,76.95870121876094,77.64886932121465,76.91981756866943,77.57839965820312,111504800,66.74672813415528,
2020-05-21,77.43987587720596,77.98180700129258,76.76185568975818,77.00001525878906,102688800,66.95165733337403,
2020-05-22,76.73757594071667,77.57842120189112,76.63551282014404,77.49579620361328,81803200,67.29834701538086,
2020-05-26,78.61607981377851,78.79591020427941,76.91495907592241,76.97085571289062,125522000,67.49038116455078,
2020-05-27,76.82749168318873,77.45204049887009,76.08628447900834,77.30622863769531,112945200,67.86245956420899,
2020-05-28,76.98059505729395,78.60152387162356,76.7035591643968,77.34026336669922,133560800,68.18359573364258,
2020-05-29,77.58327517421819,78.04500657374922,76.90768735815497,77.26492309570312,153532400,68.53322959899903,
2020-06-01,77.21873094429264,78.33661177403135,77.08749955314255,78.21510314941406,80791200,68.91102813720703,
2020-06-02,77.94780315128399,78.60152031661278,77.50550986167497,78.57721710205078,87642800,69.37139472961425,
2020-06-03,78.89798738729773,79.27223605785474,78.32446277639103,79.00977325439453,104491200,69.8640185546875,
2020-06-04,78.83237798726375,79.13128449132041,77.95508176147044,78.32933044433594,87560400,70.2339224243164,
2020-06-05,78.57965202154774,80.62099602930866,78.5504911297126,80.56024169921875,137250400,70.65503684997559,
2020-06-08,80.25645380649277,81.07056314819836,79.54441498185327,81.03653717041016,95654400,71.02305099487305,
2020-06-09,80.71575616737768,83.98919153470604,80.68416273702039,83.59550476074219,147712400,71.49410972595214,
2020-06-10,84.54572491407342,86.21525273105746,84.10586415417485,85.74623107910156,166651600,71.97391319274902,
2020-06-11,84.88836389660872,85.31364412865861,81.52743824020874,81.62950134277344,201662400,72.37390266418457,
2020-06-12,83.77292472564989,84.52141475338468,81.22124305210475,82.33425903320312,200146000,72.85284294128418,
2020-06-15,80.98550738644816,84.00621035316378,80.82268254803616,83.35249328613281,138808800,73.33266212463379,
2020-06-16,85.41084628969108,85.83370137590062,83.77291228895632,85.56151580810547,165428800,73.8737239074707,
2020-06-17,86.30758476368395,86.36833908315948,85.32093520870518,85.44244384765625,114406400,74.31032196044922,
2020-06-18,85.39871125985869,85.89446863409366,84.86650277346662,85.47647857666016,96820400,74.76233627319336,
2020-06-19,86.18363944319607,86.65022840110043,83.87740074194414,84.98799133300781,264476000,75.17239517211914,
2020-06-22,85.3816816208449,87.35498054805204,85.33550774901583,87.21160125732422,135445200,75.61761932373047,
2020-06-23,88.4582867176972,90.49477263698164,88.03786416864946,89.0731201171875,212155600,76.07457763671874,
2020-06-24,88.70129930670531,89.62233679250828,87.12654480257098,87.50079345703125,192623200,76.43319778442383,
2020-06-25,87.65631942729962,88.70129056885204,86.89567429690982,88.66240692138672,137522400,76.82775009155273,
2020-06-26,88.55792002381165,88.77906661891221,85.78994989080277,85.93819427490234,205256800,77.1568635559082,
2020-06-29,85.84584813886048,88.01356538759049,85.36710383418715,87.91878509521484,130646000,77.54444412231446,
2020-06-30,87.5056378611411,88.93944540113674,87.48619974659033,88.65267944335938,140223200,77.97515579223632,
2020-07-01,88.7304656885215,89.2748220077914,88.43641686423359,88.48501586914062,110737200,78.44400695800782,
2020-07-02,89.39390551485566,90.03060958463712,88.37080487027472,88.48501586914062,114041600,78.8753889465332,
2020-07-06,89.91640216330728,91.32104187882804,89.88480872729063,90.85202026367188,118655600,79.35929702758789,
2020-07-07,91.2311060890885,92.0111893796949,90.45831301928035,90.57009887695312,112424400,79.79908004760742,
2020-07-08,91.549467922268,92.7110901974212,91.46197784699564,92.67949676513672,117092000,80.28008117675782,
2020-07-09,93.57380627647132,93.62727037791086,92.0282198433449,93.07805633544922,125642800,80.79130233764648,
2020-07-10,92.67221565599948,93.2992044388239,92.0598147340704,93.24087524414062,90257200,81.26142822265625,
2020-07-13,94.54827872663634,97.16314637894084,92.59685075274096,92.81070709228516,191649200,81.69352798461914,
2020-07-14,92.19102638698897,94.53857406439258,91.25541584676948,94.34659576416016,170989200,82.17927307128906,
2020-07-15,96.22511971933456,96.47542722006057,93.79494692925732,94.99545288085938,153198000,82.65817031860351,
2020-07-16,93.86542173959128,94.68438876337166,93.2262851246984,93.8265380859375,110577600,83.09236083984375,
2020-07-17,94.27856262727252,94.43408983970497,93.16310671610417,93.63699340820312,92186800,83.50787994384766,
2020-07-20,93.72447392303611,95.74880452196624,93.37938613595313,95.61028289794922,90318000,83.94778991699219,
2020-07-21,96.4025235355618,96.47785829760365,94.04039532290808,94.29070281982422,103433200,84.32626510620118,
2020-07-22,93.99179351166632,95.2384733817586,93.90431084808743,94.55559539794922,89001600,84.68631927490235,
2020-07-23,94.2882680485315,94.3660353547066,89.44007797032316,90.2517547607422,197004400,84.97779418945312,
2020-07-24,88.44613048133,90.37325548035092,86.65508713174927,90.02816772460938,185438800,85.28307250976563,
2020-07-27,91.09260583305284,92.25422825579042,90.86903406529392,92.16188049316406,121214000,85.62183853149413,
2020-07-28,91.73172013590796,91.90912539533898,90.64300020406002,90.64786529541016,103625600,85.9392189025879,
2020-07-29,91.13146713399918,92.57013249165894,91.09501603040512,92.38543701171876,90329200,86.2561134338379,
2020-07-30,91.5567482554076,93.60781442343112,91.14848105836067,93.5033187866211,158130000,86.60421112060547,
2020-07-31,100.01132775994397,103.44273037041388,98.0088604443455,103.29206085205078,374336800,87.11848434448243,
2020-08-03,105.1778638999422,108.51935112132352,104.87895742584206,105.89476776123048,308151200,87.69637939453125,
2020-08-04,106.08433883614124,107.69554467867292,105.36014463163504,106.60196685791016,173071600,88.27850280761719,
2020-08-05,106.32250773363462,107.30915743806852,105.85591122621224,106.98837280273438,121776800,88.87885314941406,
2020-08-06,107.32129046502143,111.2168571833951,106.73076025201289,110.72109985351562,202428800,89.54715057373046,
2020-08-07,110.24148657363268,110.69918395823288,107.40523237781792,108.20376586914062,198045600,90.1644206237793,
2020-08-10,109.65233223130258,110.79657580812425,107.12039705946748,109.77649688720705,212403600,90.81465209960938,
2020-08-11,109.03881778751952,109.53789844079104,106.2512501776772,106.51174926757812,187902400,91.38058502197265,
2020-08-12,107.60487346037333,110.30966741081475,107.41011206954046,110.05160522460938,165598000,92.01007278442383,
2020-08-13,111.4344186850555,113.0047091658848,110.94507089779177,111.99923706054688,210082000,92.66986206054688,
2020-08-14,111.82393585365276,111.989483742151,110.08566073541384,111.89940643310548,165565200,93.34126358032226,
2020-08-17,113.02418165118854,113.04852867975067,110.97915755635788,111.60726928710938,119561600,93.96220413208007,
2020-08-18,111.35893868376326,112.96330892543268,111.02296903312585,112.53726196289062,105633600,94.59221862792968,
2020-08-19,112.94626924012051,114.09537909958976,112.58352304816547,112.678466796875,145538000,95.17387786865234,
2020-08-20,112.71987050380967,115.29319632845385,112.70282683961904,115.17877197265624,126907200,95.76252868652344,
2020-08-21,116.14040455462136,121.5986783126057,116.12823475555052,121.11420440673828,338054800,96.55222274780273,
2020-08-24,125.3284093838819,125.41362769585427,120.69302357078764,122.56275939941406,345937600,97.35679275512695,
2020-08-25,121.4331319106022,121.90299909151932,119.83119107466612,121.55728912353516,211495600,98.120888671875,
2020-08-26,122.87682491569296,123.66805506312151,121.8080520118478,123.21035766601562,163022400,98.87386550903321,
2020-08-27,123.81410079167752,124.14763346383808,120.5907466019737,121.7374267578125,155552400,99.59976516723633,
2020-08-28,122.71370987305929,123.13245352128918,121.31627804416574,121.5402603149414,187630000,100.32104080200196,
2020-08-31,124.2401853001041,127.5706540266875,122.7015450943712,125.66195678710938,225702700,101.13452011108399,
2020-09-01,129.2845638815118,131.27116847594937,127.11294564543486,130.66738891601562,151948100,102.00363586425782,
2020-09-02,133.9881496684702,134.36793960946636,123.67537946659266,127.96018981933594,200119000,102.78137725830078,
2020-09-03,123.58772784996528,125.46719678609372,117.34552656361724,117.715576171875,257599600,103.38567291259766,
2020-09-04,116.92678671535832,120.4617572800833,107.98710202760628,117.79348754882812,332607200,103.96829452514649,
2020-09-08,110.96699312748366,115.87505597903306,109.73024268836704,109.8665771484375,231366600,104.44686218261718,
2020-09-09,114.19034473779914,116.02112702129683,112.24270116526816,114.24877166748048,176940500,104.9734619140625,
2020-09-10,117.20920195224328,117.34553642093124,109.55496138883622,110.51904296875,182274400,105.41078918457032,
2020-09-11,111.57077621713896,112.21350224562671,107.12041037423268,109.06805419921876,180860300,105.82244995117188,
2020-09-14,111.71685009538828,112.89517370850896,109.84711382149452,112.34009552001952,140150100,106.29955154418946,
2020-09-15,115.23232135411556,115.71923219486176,110.6358818287243,112.5153579711914,184642000,106.73281829833985,
2020-09-16,112.21349478503636,112.9633343387469,109.10700071322609,109.19464111328124,154679000,107.1053091430664,
2020-09-17,106.84771238414066,109.26278591004208,105.86415043956644,107.45147705078124,178011000,107.4007487487793,
2020-09-18,107.509932124424,107.97736244484516,103.31275496127046,104.04312133789062,287104900,107.62005004882812,
2020-09-21,101.80332967507266,107.3054242127271,100.4010239357237,107.19830322265624,195713800,107.89919860839844,
2020-09-22,109.73023848769446,109.9055267053134,106.30238909052136,108.8830108642578,183055400,108.22064468383789,
2020-09-23,108.69798613288378,109.17515670886098,103.97494471367466,104.31578826904295,150718700,108.42002853393555,
2020-09-24,102.4168192014787,107.363834872607,102.25127130724478,105.38697814941406,167743300,108.62785903930664,
2020-09-25,105.59150095453244,109.49652855947328,104.85139428601482,109.34071350097656,149981400,108.93814254760743,
2020-09-28,111.99923269077128,112.30111503190352,109.82760709095112,111.9505386352539,137672400,109.30441345214844,
2020-09-29,111.55128945340192,112.2913886673386,110.5969408264079,111.10332489013672,99382200,109.61427429199219,
2020-09-30,110.81117321087004,114.19033573143906,110.64562530338286,112.77828979492188,142675200,109.98402603149414,
2020-10-01,114.5603747595532,114.6382822722583,112.79776000519932,113.73262786865234,116120400,110.3675666809082,
2020-10-02,109.93473854776296,112.34981979602335,109.28227974779207,110.06133270263672,144712000,110.7637582397461,
2020-10-05,110.9280163231126,113.59628528971804,110.57743997075056,113.45021057128906,106243800,111.2321990966797,
2020-10-06,112.67116282600794,113.08017356879807,109.31148107875158,110.19766235351562,161498200,111.59291473388672,
2020-10-07,111.6194485995252,112.52510309938262,111.14227060574488,112.0674057006836,96849000,112.02130554199219,
2020-10-08,113.20677195191192,113.3528466919774,111.59022437328176,111.96028137207033,83477200,112.41280242919922,
2020-10-09,112.26216737253829,113.93714192982654,111.91159095684212,113.90792846679688,100506900,112.82089462280274,
2020-10-12,116.91703480605202,121.90300475026318,116.1574550435818,121.14342498779295,240226800,113.17792190551758,
2020-10-13,121.99063649380032,122.10749776807862,116.5177635009862,117.92980194091795,262330500,113.41862258911132,
2020-10-14,117.83244278615231,119.80929993505694,116.48857131996704,118.01747131347656,150712000,113.64693267822265,
2020-10-15,115.61211517826072,118.02718887052616,115.05703709797092,117.55001831054688,112559200,113.85816558837891,86.06332647323609
2020-10-16,118.1050823637663,118.36801835616846,115.69974182496392,115.90424346923828,115393800,113.96182846069335,86.27974351882935
2020-10-19,116.81966187710712,117.26761901216874,112.6322326077899,112.94385528564452,120639300,114.05663024902344,86.48488874435425
2020-10-20,113.15808815638162,115.86531895269678,112.60301003753486,114.43379974365234,124423700,114.14977630615235,86.69461851119995
2020-10-21,113.61576284089166,115.60235977113358,113.40152090287502,113.81053161621094,89946000,114.295751953125,86.90293645858765
2020-10-22,114.3753655822656,114.94992429837151,111.59023468508376,112.7198715209961,101988000,114.34911727905273,87.09999826431275
2020-10-23,113.34312326795688,113.498938328468,111.2883585929103,112.0284652709961,82572600,114.34970184326171,87.28581754684448
2020-10-26,111.02542482103556,113.49893306950727,109.92500143875908,112.03820037841795,111850700,114.35247772216798,87.47083925247192
2020-10-27,112.46667230975784,114.20981414129768,111.54154461515652,113.54761505126952,92276800,114.39128463745118,87.65539270401001
2020-10-28,112.03819835998142,112.40824796037596,108.19159788494272,108.28897857666016,143937800,114.30631896972656,87.81882722854614
2020-10-29,109.42833106255836,113.86895498611194,109.262775751278,112.30110168457033,146129200,114.29877166748047,88.00394235610962
2020-10-30,108.1526513566264,109.0583059665517,104.90008997174333,106.01024627685548,190272600,114.11540115356445,88.1528883934021
2020-11-02,106.25368012654585,107.78257980979632,104.51053849295828,105.92257690429688,122866900,113.81156860351562,88.29717679977416
2020-11-03,106.78929414309684,108.57138225685796,105.8836396398506,107.5488739013672,107624400,113.51129089355469,88.45220804214478
2020-11-04,111.15202546490424,112.56406417680968,109.40888346027108,111.9408187866211,138235500,113.3189614868164,88.62783277511596
2020-11-05,114.862264633811,116.48855249232687,113.81054286184263,115.91399383544922,126387100,113.17303421020507,88.82147378921509
2020-11-06,115.42137974783128,116.27981870511474,113.28502829338407,115.78231811523438,114457900,113.05393203735352,89.01556871414185
2020-11-09,117.54797309772636,119.00146877246536,113.20699283584308,113.47037506103516,154515300,112.89253433227539,89.20941949844361
2020-11-10,112.719227827361,114.70924480626918,111.33400971509884,113.12893676757812,138023400,112.64187393188476,89.39099702835082
2020-11-11,114.31904887518712,116.69926800957136,113.58742258565564,116.5626983642578,112295000,112.3597801208496,89.58170396804809
2020-11-12,116.68952534133676,117.57722808905324,115.6652454976375,116.28956604003906,103162300,112.12636764526367,89.77161333084106
2020-11-13,116.51393137193214,116.7382926065819,114.98239392252158,116.33834075927734,81581900,112.09882293701172,89.97912702560424
2020-11-16,116.00668499044508,118.0259736401694,115.25555179677478,117.3528823852539,91183000,112.09001083374024,90.19274095535279
2020-11-17,116.62124041188268,117.71379763887924,116.0456904933859,116.46515655517578,74271000,112.221982421875,90.38959718704224
2020-11-18,115.70425866052815,116.88461483899871,115.10920202078444,115.13846588134766,76322100,112.23977630615235,90.57667684555054
2020-11-19,114.7092558747369,116.14324474635212,113.94836564306064,115.73353576660156,74113000,112.34406616210937,90.76218618392944
2020-11-20,115.73352541255366,115.86033795899172,114.4165995568946,114.46537017822266,73604300,112.45201248168945,90.94669878005982
2020-11-23,114.30931332180998,114.73853654084122,110.9633414959256,111.0608901977539,127959300,112.42642837524414,91.11234704971314
2020-11-24,111.1194218881883,113.01189046027504,109.83175227147532,112.34854888916016,113874200,112.42309219360351,91.28678449630738
2020-11-25,112.71923279937354,113.88983194948229,112.3485373625984,113.18746948242188,76499200,112.50294876098633,91.45621892929077
2020-11-27,113.71425025675508,114.61171017176824,113.37282609805314,113.73375701904295,46691300,112.62859436035156,91.63120836257934
2020-11-30,114.10443100684267,118.00643766892853,113.94834716796548,116.13347625732422,169410200,112.87040145874023,91.81809930801391
2020-12-01,118.04548519888807,120.44521894311592,117.06998331379602,119.71359252929688,127728200,113.12070724487305,92.03010118484497
2020-12-02,119.030728938892,120.34766235140044,117.92841456031734,120.06476593017578,89004200,113.34434234619141,92.23826028823852
2020-12-03,120.4939775191396,120.7476100677901,119.2160725590913,119.92819213867188,78967600,113.65659042358398,92.4497597694397
2020-12-04,119.59651292977875,119.85014546839597,118.54296925474208,119.25508880615234,78260400,113.93395263671874,92.6666794013977
2020-12-07,119.3136206930221,121.51825680642276,119.25509296764028,120.71834564208984,86712000,114.16150527954102,92.90893476486207
2020-12-08,121.32316659995088,121.9182233181416,120.07451799223874,121.33291625976562,82225500,114.34915283203125,93.16650220870972
2020-12-09,121.47923792024274,122.86444868955574,118.03571775825858,118.7966079711914,115089200,114.50301849365235,93.4058501625061
2020-12-10,117.54796013053176,120.83540368650692,117.20653600869164,120.22083282470705,81312200,114.65186935424805,93.67550119400025
2020-12-11,119.4306853501199,119.75260272945025,117.5967446503537,119.4111785888672,86939800,114.76544036865235,93.94129781723022
2020-12-14,119.596519149209,120.32814549895028,118.56248962317086,118.7966079711914,79184500,114.94014587402344,94.1731810951233
2020-12-15,121.29389217444482,124.76668369873352,121.08903768627565,124.7471694946289,157243700,115.16608505249023,94.44631711959839
2020-12-16,124.28869163586886,125.22516505635238,123.45950912702416,124.67888641357422,98208600,115.4557095336914,94.70284944534302
2020-12-17,125.7421783802478,126.40552735664411,124.90324622140852,125.54708099365234,94359800,115.72530303955078,94.97562257766724
2020-12-18,125.80071733474844,125.93728698989182,123.03028838222276,123.55706024169922,192541500,115.95723861694336,95.24315954208375
2020-12-21,121.95724006069578,125.16664209419945,120.42570242817166,125.0886001586914,121251600,116.18085205078125,95.54605619430542
2020-12-22,128.38581074820917,131.11721915357555,126.47382039895922,128.64920043945312,168904800,116.33096755981445,95.84352548599243
2020-12-23,128.92234654209122,129.18572136214763,127.57614903299762,127.75174713134766,88223700,116.52740646362305,96.14851644515991
2020-12-24,128.1028988014902,130.19047198118514,127.88828722259836,128.73696899414062,54930100,116.74179641723633,96.49139472961426
2020-12-28,130.70747235611557,133.97539397548348,130.23922084365992,133.34132385253906,124486200,117.05762252807617,96.82125560760498
2020-12-29,134.66803693280866,135.38989879452387,131.04891842415702,131.56593322753906,121047300,117.3708563232422,97.18557373046875
2020-12-30,132.25855654199404,132.6585159150223,130.13195454477884,130.44412231445312,96452100,117.72086166381835,97.53137706756591
2020-12-31,130.79529332577445,131.4391281363561,128.4931083029186,129.43934631347656,99116600,118.02097259521484,97.8796576499939
2021-01-04,130.24903720558916,130.33682881723684,123.6546412980289,126.2397232055664,143301900,118.26955642700196,98.21423038482666
2021-01-05,125.73244719702632,128.51263374073315,125.28370974543606,127.80050659179688,97664900,118.57116912841796,98.5754384803772
2021-01-06,124.59108453530528,127.8395071446875,123.28390832194798,123.49851989746094,155088000,118.80057022094726,98.92103816986084
2021-01-07,125.21541754601186,128.4053127501758,124.72766662301945,127.71269989013672,109578200,119.11406021118164,99.26043098449708
2021-01-08,129.18568296556424,129.38079521351278,127.03958220290218,128.81500244140625,105158200,119.41940795898438,99.6069833946228
2021-01-11,126.0250828794601,126.98107049808904,125.35198424007667,125.82022094726562,100384500,119.77003280639649,99.92290534973145
2021-01-12,125.351984536971,126.51283409054386,123.75216213905772,125.64463806152344,91951100,120.03690353393554,100.25091569900513
2021-01-13,125.60563239385976,128.2297351603127,125.3422575705574,127.68345642089844,88636800,120.4703677368164,100.58055269241333
2021-01-14,127.59564337383038,127.7907407644143,125.60561128893497,125.75194549560548,90221800,120.86695510864257,100.90116228103638
2021-01-15,125.62511371158064,127.02983860800374,123.88872179377304,124.0252914428711,111598500,121.19648345947266,101.22935251235963
2021-01-19,124.6496014563984,125.5568257442598,123.83018363089234,124.69837951660156,90757300,121.45163467407227,101.55603673934937
2021-01-20,125.50806539990327,129.24423908723023,125.40075960629947,128.79550170898438,104319500,121.70926483154297,101.90747211456299
2021-01-21,130.52212439802992,136.2483143489001,130.31726250111956,133.51690673828125,120150900,122.0639566040039,102.25699394226075
