Date,Open,High,Low,Close,Volume
2020-03-10,151.11001118800323,153.85207608573953,145.77873830234282,153.74697875976562,65354400
2020-03-11,150.12590829373858,150.67049286628202,144.4124573102769,146.78192138671875,56371600
2020-03-12,138.82321411729578,146.62903229571248,132.40275886102268,132.86135864257812,93226400
2020-03-13,140.9251148732314,154.69278552683443,134.4568868746631,151.7500762939453,92727400
2020-03-16,133.75945265769641,142.6926790773562,128.98232934849295,129.38360595703125,87905900
2020-03-17,133.759443958386,140.92512845615667,128.9823209598722,140.03659057617188,81059800
2020-03-18,131.8486034620933,139.49200076424364,129.00144204905686,134.14161682128906,81593200
2020-03-19,136.4059406830361,143.45696258379078,132.80398674470948,136.34861755371094,85922700
2020-03-20,139.49201865938184,140.54299175470402,129.8040119191972,131.22760009765625,84866200
2020-03-23,130.90272636229017,134.30405037049496,126.61287900381573,129.91864013671875,78975200
2020-03-24,137.34229592629205,142.93153606152444,134.97284683336954,141.72769165039062,82516700
2020-03-25,142.2723026936915,147.45070307732973,138.00155290473782,140.37100219726562,75638200
2020-03-26,141.78503551174546,149.67685374701728,141.75637393382866,149.1513671875,64568100
2020-03-27,144.9856925660748,147.9857254238358,142.54935676044244,143.02706909179688,57042300
2020-03-30,145.644940424634,153.44120930549767,143.3232508733765,153.0876922607422,63420300
2020-03-31,152.29466313237324,157.43485173119177,149.58126098596472,150.6800079345703,77927200
2020-04-01,146.1799782739562,150.71824557331107,144.09715943746545,145.32965087890625,57969900
2020-04-02,145.09081018055613,148.54944327874793,143.65767298579703,148.33924865722656,49630700
2020-04-03,148.18637008055234,150.36473713146398,145.4060808307808,146.9729766845703,41243300
2020-04-06,153.17368146121848,159.0781985913757,150.55581276462382,157.9030303955078,67111700
2020-04-07,162.03044296139336,162.42217051857202,155.98260392147316,156.20236206054688,62769000
2020-04-08,158.28522534713525,159.24065015003603,156.21195527427565,157.76930236816406,48318200
2020-04-09,158.94448918964176,159.90946310395054,156.0495528680882,157.77886962890625,51385100
2020-04-13,157.0240275831753,158.1896466778928,155.06540437787973,158.13230895996094,41905300
2020-04-14,161.4667671562334,166.00503428044706,160.5113424985042,165.95726013183594,52874300
2020-04-15,163.56868748462608,165.83305368458946,161.69606344547302,164.2183837890625,40940800
2020-04-16,166.5305372327894,169.37769891247757,165.19293383246543,169.1483917236328,50479600
2020-04-17,171.49874670325588,171.9764590896159,168.03055011312193,170.6388702392578,52765600
2020-04-20,168.75667667318723,170.78217245900976,167.18978068104397,167.25665283203125,36669600
2020-04-21,165.7661599315964,165.92858035615816,158.70557306866345,160.33935546875,56203700
2020-04-22,163.75023435752894,166.2438933407857,163.20564987402096,165.78529357910156,34620200
2020-04-23,166.34899491926967,167.25664546755797,163.29163879831881,163.77890014648438,32790800
2020-04-24,164.3903810323593,166.77894292014466,163.10056636013007,166.76939392089844,34277600
2020-04-27,168.71839762904546,169.01457687158182,165.57505764967007,166.2916259765625,33194400
2020-04-28,167.76301507262517,167.83945079600906,161.8393850072959,162.24066162109375,34392700
2020-04-29,165.49869609816693,169.7598828273134,164.2184302793562,169.52102661132812,51286600
2020-04-30,171.97644351621543,172.3586075592464,168.37448836722226,171.22166442871094,53875900
2020-05-01,167.9636662311745,170.6770688973552,166.2534478433984,166.7884979248047,39370500
2020-05-04,166.7120899066013,171.02105079852683,166.05284441731166,170.86817932128906,30372900
2020-05-05,172.5688167993208,175.4637526778618,171.8809098005957,172.70257568359375,36839200
2020-05-06,173.96372631515825,175.98922195799156,173.5337881277713,174.40321350097656,32139300
2020-05-07,175.9606002313816,176.32366635472056,174.44147815524255,175.416015625,28316000
2020-05-08,176.7344452481951,176.75355782294716,175.18666200160757,176.44781494140625,30877800
2020-05-11,174.98601487029987,179.15166683351373,174.69939914466133,178.41600036621094,30892700
2020-05-12,178.4733532571479,178.7026458758745,174.17394171252047,174.37457275390625,32038200
2020-05-13,174.41278675466813,175.84592384455263,168.67067481754464,171.7375946044922,44711500
2020-05-14,169.6260935240931,172.6356900532144,167.84900301256042,172.48281860351562,41873900
2020-05-15,171.07832822130374,178.72172509626782,169.1101558585801,174.99557495117188,46610400
2020-05-18,177.47014054078053,177.90007874615046,175.75993671813157,176.66758728027344,35264500
2020-05-19,176.78221447746273,178.2822381133721,175.31086699219514,175.4446258544922,26799100
2020-05-20,177.06379523039917,178.06021242897378,176.23026544675045,177.878173828125,31261300
2020-05-21,177.6290988690488,178.84587191060044,175.60753727590682,175.74166870117188,29119500
2020-05-22,175.51170329124758,176.7284760958556,174.88893888010873,175.8182830810547,20826900
2020-05-26,178.529667786644,178.68296499176597,173.50930858232218,173.95960998535156,36073600
2020-05-27,172.64704136449447,174.3620229656689,169.19794159308978,174.18955993652344,39517100
2020-05-28,173.16436661864796,176.43142683825292,172.81945527761,173.79669189453125,33810200
2020-05-29,175.0709899678041,176.54645008284925,172.84823882070816,175.56919860839844,42130400
2020-06-01,174.88895604417246,175.32968189560512,173.85423636020056,175.16680908203125,22622400
2020-06-02,176.52728215069124,177.24584639282432,173.74883959546747,177.1596221923828,30794600
2020-06-03,177.07339945120424,178.14645071681335,175.88536796483194,177.59075927734375,27311000
2020-06-04,176.57516871052312,178.05061401605363,174.65899762222494,175.2530059814453,28761800
2020-06-05,174.96557372329258,179.86139133594125,174.381140968855,179.35360717773438,39893600
2020-06-08,178.14644610396618,180.64705020721627,176.70931764506904,180.4650115966797,33211600
2020-06-09,180.12009326030233,182.70692146306783,179.41110465156908,181.8446502685547,29783900
2020-06-10,183.1188935965842,190.19914513920082,183.00391339092567,188.5895538330078,43872300
2020-06-11,185.03508403130834,187.55483931934828,178.27100176295292,178.46261596679688,52854700
2020-06-12,182.55364576355285,183.68419450962236,177.41830574469836,179.8710174560547,43373600
2020-06-15,176.84346703866484,182.82192729873938,176.29735115150314,181.02072143554688,32770200
2020-06-16,184.80515912919145,187.38241212735116,183.43510352839542,185.4566650390625,42556700
2020-06-17,186.85540708593493,188.09134552265965,185.57157607133516,186.09852600097656,25687800
2020-06-18,185.8686191262758,188.25425769653995,185.8686191262758,188.0913848876953,23061600
2020-06-19,190.26619920614482,190.93685614382525,186.22307715712506,186.9703826904297,44441100
2020-06-22,187.58357584297067,192.3452625118136,187.04705023846324,192.16323852539062,32818900
2020-06-23,193.619546196525,195.40158628078228,192.98720609131763,193.4470977783203,30917400
2020-06-24,193.1500955385837,194.73093119877905,188.3213351095434,189.5476837158203,36740600
2020-06-25,189.50935509783076,192.2015735858974,187.277013654113,191.94288635253906,27803900
2020-06-26,191.3584063734019,191.51170355685014,186.71170062651694,188.10092163085938,54675800
2020-06-29,187.573986504707,190.20872174887992,185.43745983645167,190.12249755859375,26701600
2020-06-30,189.58601339915373,195.83272198014637,189.45188197856132,194.9800262451172,34310300
2020-07-01,194.6254908649047,197.70095179944812,193.31291838796136,196.12010192871094,32061200
2020-07-02,197.05903943197362,199.3009708493296,196.4075482404047,197.61473083496094,29315800
2020-07-06,200.07703677818944,202.28063679323316,199.3680481033168,201.86865234375,31897600
2020-07-07,201.62914808225983,205.67227121542732,199.27226526653317,199.5213623046875,33600700
2020-07-08,201.26505176370065,204.3213325893784,199.94288893945347,203.90936279296875,33600000
2020-07-09,207.26267626922558,207.31058347692323,202.6063792940229,205.33692932128906,33121700
2020-07-10,204.66626515382762,205.1069910138822,202.23273387739715,204.71417236328125,26177600
2020-07-13,205.49022766452694,206.75490787235915,197.84470746926797,198.3908233642578,38135600
2020-07-14,197.49023579881717,200.09623041253252,193.56207806835857,199.6171875,37591800
2020-07-15,200.7763929149154,202.47220832534137,196.43626681541068,199.32009887695312,32179400
2020-07-16,196.79078061823034,197.07820922824786,193.8302995592707,195.37281799316406,29940700
2020-07-17,195.89974096762975,196.4458420939791,192.94883590927762,194.3763885498047,31635300
2020-07-20,196.40755546562454,203.40158353531893,194.50095978623176,202.73092651367188,36884800
2020-07-21,204.70460118533163,204.97286402098612,199.3105738313389,200.00039672851562,37990400
2020-07-22,200.4315275640437,203.40159911208116,199.65548047819092,202.87464904785156,49605700
2020-07-23,198.5057661792105,202.0794215246209,193.6770063646899,194.0506591796875,67457000
2020-07-24,192.01953553978714,194.3572670026915,189.23150262529578,192.86265563964844,39827000
2020-07-27,193.02547704538188,195.42069067366208,192.44104433531257,195.30572509765625,30160900
2020-07-28,195.07581233352278,196.1201221435379,193.28419691457697,193.55245971679688,23251400
2020-07-29,194.0123164286746,196.07219443442497,193.54284926427198,195.50692749023438,19632600
2020-07-30,192.57521049122226,195.89019318387906,191.20515506565272,195.35365295410156,25079600
2020-07-31,195.83272712498132,196.5033988647913,190.6686453676629,196.4171600341797,51044000
2020-08-03,202.6542875887838,208.5177672855925,201.6195532977186,207.4638671875,78983000
2020-08-04,205.19317180635795,205.76802895972276,201.49496115508026,204.3500518798828,49280100
2020-08-05,205.8925948865428,205.98840929669697,202.70218262142487,204.01475524902344,28806400
2020-08-06,203.43988216366904,207.3009657603517,202.68300101168293,207.2818145751953,32656800
2020-08-07,205.84469315633157,206.65905712955916,202.08898480968202,203.5740203857422,27820400
2020-08-10,202.79801389531178,202.9992183401805,197.70100518297247,199.5213623046875,36716500
2020-08-11,198.47700033771494,198.94645288740764,194.62549244411483,194.85543823242188,36446500
2020-08-12,196.68537831820524,201.4662305288872,196.16801854790074,200.4219207763672,28013100
2020-08-13,200.66144219118792,202.49138912091325,199.42550363100096,199.95245361328125,22588900
2020-08-14,200.0099573373396,200.80517019031623,198.81235026103033,200.1440887451172,17958900
2020-08-17,200.8147563394942,202.3381090011182,200.16325050116794,201.46624755859375,20184800
2020-08-18,201.70581099390014,203.45910983773933,200.44114528541778,202.62557983398438,21336200
2020-08-19,203.11536754091307,203.70121318351363,200.96406238596384,201.396240234375,27627600
2020-08-20,201.24257482025888,206.48637478609217,200.63753168715445,206.0830078125,26981500
2020-08-21,205.39152707606894,207.68688676441548,204.4215265453225,204.5847930908203,36249300
2020-08-24,206.28465870337072,206.9857624413079,204.01811028089563,205.2282257080078,25460100
2020-08-25,204.66158367149941,208.03258795996646,204.66158367149941,207.89813232421875,23043700
2020-08-26,209.25230434048552,213.29558685143772,208.75289140749118,212.39280700683594,39600800
2020-08-27,214.0638889604695,221.99680004561142,210.71208246217046,217.60777282714844,57602200
2020-08-28,219.14443155423294,221.5070259544178,217.60779777645126,219.8455352783203,26292900
2020-08-31,218.01121814973868,219.64389835034274,215.42773484984113,216.59942626953125,28774200
2020-09-01,216.58013080667604,218.4433120082183,215.54289545773818,218.27044677734375,25725500
2020-09-02,218.9427344651928,223.63909728560728,218.34729021557558,222.4770050048828,34080800
2020-09-03,220.19127483386666,220.22968444914244,206.4479305385887,208.6952667236328,58400300
2020-09-04,206.58241482472206,209.71331914098414,197.064830308917,205.7660675048828,59664100
2020-09-08,198.32297982927562,201.71319714987544,194.1932489890839,194.63504028320312,52924300
2020-09-09,199.37940866967836,206.33270794359146,198.51503830407134,202.92327880859375,45679000
2020-09-10,204.94972624563192,206.23667571967312,196.0276004945869,197.23770141601562,35461500
2020-09-11,198.99521605660559,200.36859801651732,193.27123051236325,195.95074462890625,33620100
2020-09-14,196.15240926472322,200.91599253772984,195.95071850004,197.2760772705078,30375800
2020-09-15,200.16691959839233,201.4730664903299,198.7359157965903,200.51266479492188,21823900
2020-09-16,202.2797727190038,202.30858359355844,196.53657546959647,196.9303436279297,26328100
2020-09-17,192.1283423992957,196.23886006184514,192.04190977266654,194.87509155273438,34011300
2020-09-18,194.76949750551162,195.58583028273267,188.47886247665096,192.45492553710938,55225300
2020-09-21,189.38160480843675,194.68302605051372,188.603681812148,194.51974487304688,39839700
2020-09-22,196.93996392585635,199.8595932065508,194.07797105514516,199.20651245117188,33517100
2020-09-23,199.66750670828463,199.85959877111094,192.1091500512969,192.64697265625,30803800
2020-09-24,191.9362594683191,197.42975761656191,191.31198965559403,195.1439971923828,31202500
2020-09-25,195.48973384039306,200.76232884709236,194.5197189187621,199.5906524658203,29437300
2020-09-28,202.52951091493645,204.15259209844297,199.8211711438522,201.1465301513672,32004900
2020-09-29,201.0600763647072,201.75156667374338,198.620648148228,199.05282592773438,24221900
2020-09-30,199.50418636439377,203.5858924708185,198.3613063098648,202.00123596191406,33829100
2020-10-01,205.03614853818758,205.5163493514869,202.95207876701642,204.04693603515625,27158400
2020-10-02,199.76351667166438,202.63512249946268,197.40092247840468,198.0251922607422,33154800
2020-10-05,199.01444348604974,202.07812728517993,198.78394180004324,202.04931640625,21331600
2020-10-06,200.55105864789076,201.8571906871355,196.70945244898837,197.75628662109375,28554300
2020-10-07,198.86074075676342,201.78996838805088,198.53420774988274,201.52105712890625,25681100
2020-10-08,202.17414363529622,202.82722436981922,200.07087635691752,202.2413787841797,19925800
2020-10-09,202.86567068575906,207.31233576566387,202.86567068575906,207.26431274414062,26458000
2020-10-12,210.1262704204517,214.99551381701423,208.22467925795232,212.63291931152344,40461400
2020-10-13,213.90065482996604,216.29206019364605,211.70132686372915,214.0351104736328,28950800
2020-10-14,214.1695624812037,215.34125363665,210.4528128800717,212.1143035888672,23421700
2020-10-15,208.50319671727846,211.63410071012294,207.45634781825882,210.96182250976562,22733100
2020-10-16,211.43240992273292,213.48766879500567,210.63528947738715,210.96182250976562,26057900
2020-10-19,211.6917309808641,213.49729078125034,205.25704282497009,205.73724365234375,27625800
2020-10-20,207.25467820553234,208.76250116987134,204.65198329601157,206.15020751953125,22753500
2020-10-21,204.68076830600663,208.33029703169603,204.68076830600663,206.29425048828125,22724900
2020-10-22,205.4586995787532,207.50435959979706,203.3170081940359,206.3806915283203,22351500
2020-10-23,206.51516924614666,207.71567132968448,204.71922281863533,207.6676483154297,18879600
2020-10-26,205.38191862597685,207.7733095873984,199.8596086030923,201.76119995117188,37111600
2020-10-27,203.21137857142563,206.169417367795,202.0012777861424,204.80564880371094,36700300
2020-10-28,199.44659934305423,200.57026746118032,194.09717002917722,194.65419006347656,51195600
2020-10-29,195.98913297435524,199.14884732971458,195.31684022871158,196.61338806152344,31432600
2020-10-30,195.4417117954124,196.20042255781377,191.71534916115473,194.45249938964844,36953700
2020-11-02,196.2004176902149,197.15122045911184,192.1955451589961,194.3180389404297,30842200
2020-11-03,195.81629302920805,199.87878793026076,195.07677965090937,198.25570678710938,27512000
2020-11-04,205.5451571893595,209.6748870535973,204.0085087476915,207.82130432128906,42311800
2020-11-05,213.24758747206437,215.2452247708473,212.39283054343502,214.44808959960938,36080100
2020-11-06,213.45886064139708,215.47570992275814,209.3963658567556,214.86105346679688,25231900
2020-11-09,215.55254399338546,219.0868149545024,209.25231165082684,209.7421112060547,44395000
2020-11-10,206.00614961539188,207.92695287520905,201.4154309967941,202.6543426513672,44045100
2020-11-11,203.97968632855515,209.40594926972497,203.79720768779484,207.97496032714844,29440800
2020-11-12,208.6088659689868,210.4336233919527,205.96776121468136,206.90895080566406,21593900
2020-11-13,207.7925148190157,208.8105382881452,205.6796339853135,207.9365692138672,18621100
2020-11-16,206.3615032186207,209.11786599098707,206.02537142510928,208.6280517578125,24953300
2020-11-17,207.54281640460673,209.06023821778518,205.6028008376703,205.96775817871094,24154100
2020-11-18,205.72699047200956,207.1906268558678,203.1078578663397,203.25230407714844,28372800
2020-11-19,203.54117642474924,205.12998185111996,202.14493655516927,204.5426025390625,24792700
2020-11-20,204.33079696240046,205.38037200297697,202.21238444489782,202.58792114257812,22843100
2020-11-23,203.1271290016807,204.41743292643147,200.4405998035543,202.3182830810547,25683500
2020-11-24,201.8175889891121,206.3047816996419,201.11466432534726,205.9292449951172,33979700
2020-11-25,207.13286391770782,207.30618174725083,204.58114236322032,205.9388427734375,21012900
2020-11-27,206.88249975377073,208.24983865296372,206.10252548459613,207.24839782714844,14512200
2020-11-30,206.16034077504278,206.79585422790234,203.02122491772576,206.13145446777344,33064800
2020-12-01,206.5550783826392,209.26088432461935,205.43810713791174,208.19204711914062,30904500
2020-12-02,206.91137457927076,207.4794914374971,204.90850773167534,207.38319396972656,23724500
2020-12-03,206.65139444216604,208.35575980273816,205.72698865711277,206.2951202392578,25120900
2020-12-04,206.2758673960875,207.39285348618526,205.27442652464393,206.41067504882812,24666000
2020-12-07,206.42028149687246,207.54689136245784,205.0914675157089,206.34324645996094,24620000
2020-12-08,206.03513901349558,208.90462459783146,204.99518796369088,207.99948120117188,23284100
2020-12-09,207.18100061683145,207.24839709342632,203.3774855292624,203.9456024169922,32440600
2020-12-10,203.91673404005607,205.17815170242338,202.5590188964518,202.7130889892578,26733300
2020-12-11,202.26048860540547,205.4092277259983,201.35534530463505,205.3514404296875,30979400
2020-12-14,205.1974082570739,208.1920776453613,204.9855655587694,206.25660705566406,28798400
2020-12-15,207.19063516532586,207.43136416672996,204.36929832147732,206.189208984375,27000600
2020-12-16,206.7862304214941,211.94746125395747,206.75734411421567,211.1482391357422,35023300
2020-12-17,211.71634455679995,212.69852302950446,209.83866122143303,211.2830352783203,32515800
2020-12-18,210.48382568359375,211.54303926528655,208.00913895972397,210.48382568359375,63354900
2020-12-21,209.4823594895829,215.6931641802954,209.2223680794521,214.33544921875,37181900
2020-12-22,214.43176152147345,217.26273684805577,213.62291562614473,215.63540649414062,22612200
2020-12-23,214.83619087921457,215.26950014371707,212.61185725422715,212.82369995117188,18699600
2020-12-24,213.20886763421802,215.31765611091257,212.9970249301617,214.4895477294922,10550600
2020-12-28,216.126472453531,217.64788135020706,214.74950975870746,216.61756896972656,17933500
2020-12-29,217.9175026515497,218.75523481231053,215.2887462660052,215.8376007080078,17403200
2020-12-30,216.87755251516893,217.26272770597393,213.25699387918905,213.45919799804688,20272300
2020-12-31,213.47846751495206,214.73026121397862,211.53337314240096,214.17176818847656,20942100
2021-01-04,214.27766624226737,214.73023787420797,206.84395458975277,209.61715698242188,37130100
2021-01-05,209.2031160874575,210.4163995999961,207.70096954139206,209.8193817138672,23823000
2021-01-06,204.30187121240775,208.46167508480264,204.08040466241195,204.37890625,35930700
2021-01-07,206.10255291692314,211.2060111195895,205.78480353780907,210.1949462890625,27694500
2021-01-08,210.57048821815363,212.40003764583292,208.98168251129223,211.4756317138672,22956200
2021-01-11,210.36827521763857,210.79196063976968,208.69279596455632,209.42462158203125,23031300
2021-01-12,208.4713035292935,209.04905897744794,205.40923785569663,206.9595184326172,23249300
2021-01-13,206.08328798688993,208.72166844329396,205.99661437960842,208.31724548339844,20087100
2021-01-14,207.90318785686986,209.39571052919882,204.8507460355286,205.120361328125,29480800
2021-01-15,205.601815461853,206.55509283823068,204.167065422921,204.76406860351562,31746500
2021-01-19,205.8232972815894,208.93351188204568,204.74483605137272,208.41354370117188,30480900
2021-01-20,209.626807286122,217.41679408925282,209.23200820542175,216.02056884765625,37777300
2021-01-21,216.36723633227427,217.90790790964056,214.17178888493385,216.62722778320312,30709400
2021-01-22,218.65893090071293,221.53805455427414,217.42639979987428,217.57083129882812,30172700
2021-01-25,220.62331308938622,221.2588411868411,215.90503048377064,221.0181121826172,33152100
2021-01-26,223.26170747303482,225.49566498398204,221.5477181444762,223.7142791748047,49169600
2021-01-27,229.17401545429064,231.523532921582,221.60549486039383,224.2631378173828,69870600
2021-01-28,226.87266052369085,233.64195946009306,226.37194004293332,230.0695343017578,49111200
2021-01-29,227.23856753542645,229.19328597251487,222.7706375802339,223.35801696777344,42503100
2021-02-01,226.34303639518623,233.5071339058897,223.81056257108708,230.7628173828125,33314200
2021-02-02,232.3516492231437,233.3241891585009,229.83843770793905,230.62802124023438,25916300
2021-02-03,230.6857765772008,236.001061935911,230.3872602966129,233.9885711669922,27158100
2021-02-04,233.6612130884786,234.21970616270804,231.45612709773368,233.03530883789062,25296100
2021-02-05,233.24714802448682,234.25821280407337,231.50427234467983,233.21826171875,18054800
2021-02-08,234.1330473897,234.6433917550074,231.87982720782202,233.478271484375,22211900
2021-02-09,232.90050739628313,235.6833342777157,232.42868792090806,234.7300567626953,23565000
2021-02-10,235.91439619763204,236.80027706510006,231.95681124921168,233.81524658203125,22186700
2021-02-11,235.70259429778093,236.0588685417286,233.1701203334614,235.42335510253906,15751100
2021-02-12,234.8840819016654,236.20328675149594,233.7285856940002,235.90478515625,16561100
2021-02-16,235.94332356948152,237.00253712416128,233.91157007309272,234.6626434326172,26728500
2021-02-17,232.90612379758997,235.79186478277614,232.53936819675366,235.68569946289062,21653500
2021-02-18,233.36935593049495,235.4250809115678,232.46212780164703,235.2899627685547,16925600
2021-02-19,235.25138462254492,235.3575499390353,231.8058495819907,232.5683135986328,25262600
2021-02-22,229.14205411114955,229.6342670240594,224.29707854249543,226.33351135253906,36446900
2021-02-23,222.29926881223878,226.64237089057255,220.75504884923313,225.1367645263672,30228700
2021-02-24,221.99043069702884,226.99947771586247,221.01565081385522,226.3721466064453,26339700
2021-02-25,223.9882875753401,226.41076847405606,219.93472795436404,221.0060272216797,39542200
2021-02-26,223.45741667405005,227.1635267514781,221.53679520376923,224.2777862548828,37819200
2021-03-01,227.67503991012973,229.19030692771832,225.02092216552478,228.6787872314453,25324000
2021-03-02,228.74635509378146,229.02625214088684,225.3104811452354,225.71583557128906,22812500
2021-03-03,224.06547605130515,225.43596433825311,219.33631139454525,219.6258544921875,34029500
2021-03-04,218.83444408837312,224.38396346309185,216.44090165043517,218.8247833251953,44727800
2021-03-05,221.5175138259382,225.1367655747364,218.5642067552026,223.52499389648438,41872800
2021-03-08,223.30303623009343,225.23330412085423,219.21087772681676,219.46180725097656,35267400
2021-03-09,224.76032239927716,227.17315645208024,223.59250423794154,225.62893676757812,33080500
2021-03-10,228.73672102262907,228.73672102262907,223.949650676721,224.31640625,29746800
2021-03-11,226.76784403921818,230.83104908863842,226.14049823339934,228.8621826171875,29907600
2021-03-12,225.8509506169985,227.5978551297582,225.09814744653752,227.53028869628906,22653700
2021-03-15,226.7678105008058,226.98978711839283,223.72763064556455,226.62303161621094,26034900
2021-03-16,228.0417871999006,231.68999137163615,227.71364527957488,229.42193603515625,28092200
2021-03-17,227.9163154168868,230.2326451131581,225.09812680417906,228.77528381347656,29562100
2021-03-18,224.45153249985086,226.02470543487948,222.29928807360056,222.67568969726562,34833000
2021-03-19,222.96521086600634,224.36465190721847,221.35343921420778,222.31857299804688,46430700
2021-03-22,222.24133604201236,228.64016230964998,222.11586395137024,227.76190185546875,30127000
2021-03-23,229.20960451533284,232.64547808309152,228.80425013420336,229.2964630126953,31638400
2021-03-24,229.5570657763023,229.70182994648408,227.11527859408858,227.25039672851562,25620100
2021-03-25,227.09596856717204,228.6787872880025,223.49602389436822,224.23916625976562,34061900
2021-03-26,223.47676016613113,228.45685468418569,223.47676016613113,228.23486328125,25479900
2021-03-29,228.34099241678047,228.54367698586992,223.79522066068677,227.03807067871094,25227500
2021-03-30,225.38768350058652,225.69653336949372,223.04241555650822,223.76626586914062,24792000
2021-03-31,224.78929284389523,230.76347278304596,224.28741919809048,227.54957580566406,43623500
2021-04-01,230.15545323053863,234.37308312806474,229.75009881096892,233.90017700195312,30338000
2021-04-05,234.29587294711084,241.24484799838822,234.23796727614567,240.38587951660156,36910600
2021-04-06,238.97677990540257,240.70436292110418,238.2722363575573,239.2180633544922,22931900
2021-04-07,239.16982440913486,242.18103740169644,238.57144611619614,241.18695068359375,22719800
2021-04-08,243.9568297067098,245.27905805601378,243.21367269442558,244.4200897216797,23625200
2021-04-09,244.0533647214043,247.0645920118145,243.63836428103437,246.92947387695312,24326800
2021-04-12,245.82922342921694,248.6860258030344,245.74235019955128,246.9873809814453,27148700
2021-04-13,248.29032131387373,250.15302240775816,247.87529141105716,249.4774169921875,23837500
2021-04-14,248.50264472916203,249.8055517087764,246.26352739476826,246.67852783203125,23070900
2021-04-15,248.93695757462353,250.86722520261156,248.74394848395266,250.4522247314453,25627500
2021-04-16,250.42321671085676,251.89986994272422,248.61842158896764,251.64892578125,24878600
